event_id,name,date,location,type
18877,Event 18877,2025-02-25 12:00:00,Park,concert
18878,Event 18878,2025-02-25 13:00:00,Stadium,sports
18879,Event 18879,2025-02-25 14:00:00,Park,festival
18880,Event 18880,2025-02-25 15:00:00,Theater,concert
18881,Event 18881,2025-02-25 16:00:00,Park,festival
18882,Event 18882,2025-02-25 17:00:00,Park,concert
18883,Event 18883,2025-02-25 18:00:00,Park,concert
18884,Event 18884,2025-02-25 19:00:00,Stadium,festival
18885,Event 18885,2025-02-25 20:00:00,Park,concert
18886,Event 18886,2025-02-25 21:00:00,Stadium,festival
18887,Event 18887,2025-02-25 22:00:00,Theater,concert
18888,Event 18888,2025-02-25 23:00:00,Stadium,concert
18889,Event 18889,2025-02-26 00:00:00,Theater,festival
18890,Event 18890,2025-02-26 01:00:00,Theater,festival
18891,Event 18891,2025-02-26 02:00:00,Stadium,sports
18892,Event 18892,2025-02-26 03:00:00,Theater,festival
18893,Event 18893,2025-02-26 04:00:00,Park,concert
18894,Event 18894,2025-02-26 05:00:00,Park,festival
18895,Event 18895,2025-02-26 06:00:00,Park,concert
18896,Event 18896,2025-02-26 07:00:00,Theater,concert
18897,Event 18897,2025-02-26 08:00:00,Theater,concert
18898,Event 18898,2025-02-26 09:00:00,Stadium,sports
18899,Event 18899,2025-02-26 10:00:00,Theater,sports
18900,Event 18900,2025-02-26 11:00:00,Stadium,sports
18901,Event 18901,2025-02-26 12:00:00,Park,festival
18902,Event 18902,2025-02-26 13:00:00,Theater,festival
18903,Event 18903,2025-02-26 14:00:00,Theater,concert
18904,Event 18904,2025-02-26 15:00:00,Park,sports
18905,Event 18905,2025-02-26 16:00:00,Theater,sports
18906,Event 18906,2025-02-26 17:00:00,Park,concert
18907,Event 18907,2025-02-26 18:00:00,Park,sports
18908,Event 18908,2025-02-26 19:00:00,Park,sports
18909,Event 18909,2025-02-26 20:00:00,Park,concert
18910,Event 18910,2025-02-26 21:00:00,Park,sports
18911,Event 18911,2025-02-26 22:00:00,Park,concert
18912,Event 18912,2025-02-26 23:00:00,Theater,concert
18913,Event 18913,2025-02-27 00:00:00,Stadium,sports
18914,Event 18914,2025-02-27 01:00:00,Stadium,sports
18915,Event 18915,2025-02-27 02:00:00,Stadium,concert
18916,Event 18916,2025-02-27 03:00:00,Theater,concert
18917,Event 18917,2025-02-27 04:00:00,Stadium,concert
18918,Event 18918,2025-02-27 05:00:00,Park,festival
18919,Event 18919,2025-02-27 06:00:00,Stadium,festival
18920,Event 18920,2025-02-27 07:00:00,Stadium,festival
18921,Event 18921,2025-02-27 08:00:00,Park,concert
18922,Event 18922,2025-02-27 09:00:00,Theater,sports
18923,Event 18923,2025-02-27 10:00:00,Stadium,sports
18924,Event 18924,2025-02-27 11:00:00,Stadium,sports
18925,Event 18925,2025-02-27 12:00:00,Theater,concert
18926,Event 18926,2025-02-27 13:00:00,Stadium,concert
18927,Event 18927,2025-02-27 14:00:00,Stadium,festival
18928,Event 18928,2025-02-27 15:00:00,Theater,concert
18929,Event 18929,2025-02-27 16:00:00,Theater,sports
18930,Event 18930,2025-02-27 17:00:00,Park,sports
18931,Event 18931,2025-02-27 18:00:00,Park,sports
18932,Event 18932,2025-02-27 19:00:00,Theater,concert
18933,Event 18933,2025-02-27 20:00:00,Theater,sports
18934,Event 18934,2025-02-27 21:00:00,Park,sports
18935,Event 18935,2025-02-27 22:00:00,Park,festival
18936,Event 18936,2025-02-27 23:00:00,Theater,concert
18937,Event 18937,2025-02-28 00:00:00,Stadium,concert
18938,Event 18938,2025-02-28 01:00:00,Park,festival
18939,Event 18939,2025-02-28 02:00:00,Theater,concert
18940,Event 18940,2025-02-28 03:00:00,Theater,sports
18941,Event 18941,2025-02-28 04:00:00,Theater,festival
18942,Event 18942,2025-02-28 05:00:00,Theater,festival
18943,Event 18943,2025-02-28 06:00:00,Stadium,festival
18944,Event 18944,2025-02-28 07:00:00,Park,concert
18945,Event 18945,2025-02-28 08:00:00,Theater,festival
18946,Event 18946,2025-02-28 09:00:00,Park,concert
18947,Event 18947,2025-02-28 10:00:00,Stadium,festival
18948,Event 18948,2025-02-28 11:00:00,Stadium,concert
18949,Event 18949,2025-02-28 12:00:00,Theater,festival
18950,Event 18950,2025-02-28 13:00:00,Stadium,concert
18951,Event 18951,2025-02-28 14:00:00,Park,concert
18952,Event 18952,2025-02-28 15:00:00,Stadium,sports
18953,Event 18953,2025-02-28 16:00:00,Stadium,festival
18954,Event 18954,2025-02-28 17:00:00,Park,festival
18955,Event 18955,2025-02-28 18:00:00,Park,concert
18956,Event 18956,2025-02-28 19:00:00,Theater,concert
18957,Event 18957,2025-02-28 20:00:00,Stadium,sports
18958,Event 18958,2025-02-28 21:00:00,Park,festival
18959,Event 18959,2025-02-28 22:00:00,Theater,festival
18960,Event 18960,2025-02-28 23:00:00,Park,sports
18961,Event 18961,2025-03-01 00:00:00,Theater,sports
18962,Event 18962,2025-03-01 01:00:00,Park,festival
18963,Event 18963,2025-03-01 02:00:00,Stadium,concert
18964,Event 18964,2025-03-01 03:00:00,Theater,festival
18965,Event 18965,2025-03-01 04:00:00,Theater,festival
18966,Event 18966,2025-03-01 05:00:00,Theater,festival
18967,Event 18967,2025-03-01 06:00:00,Theater,sports
18968,Event 18968,2025-03-01 07:00:00,Stadium,concert
18969,Event 18969,2025-03-01 08:00:00,Stadium,concert
18970,Event 18970,2025-03-01 09:00:00,Theater,festival
18971,Event 18971,2025-03-01 10:00:00,Theater,concert
18972,Event 18972,2025-03-01 11:00:00,Stadium,concert
18973,Event 18973,2025-03-01 12:00:00,Theater,sports
18974,Event 18974,2025-03-01 13:00:00,Park,sports
18975,Event 18975,2025-03-01 14:00:00,Stadium,festival
18976,Event 18976,2025-03-01 15:00:00,Stadium,sports
18977,Event 18977,2025-03-01 16:00:00,Stadium,sports
18978,Event 18978,2025-03-01 17:00:00,Theater,festival
18979,Event 18979,2025-03-01 18:00:00,Park,festival
18980,Event 18980,2025-03-01 19:00:00,Stadium,concert
18981,Event 18981,2025-03-01 20:00:00,Park,festival
18982,Event 18982,2025-03-01 21:00:00,Stadium,concert
18983,Event 18983,2025-03-01 22:00:00,Stadium,sports
18984,Event 18984,2025-03-01 23:00:00,Stadium,sports
18985,Event 18985,2025-03-02 00:00:00,Stadium,festival
18986,Event 18986,2025-03-02 01:00:00,Stadium,concert
18987,Event 18987,2025-03-02 02:00:00,Theater,festival
18988,Event 18988,2025-03-02 03:00:00,Theater,sports
18989,Event 18989,2025-03-02 04:00:00,Park,sports
18990,Event 18990,2025-03-02 05:00:00,Park,concert
18991,Event 18991,2025-03-02 06:00:00,Theater,concert
18992,Event 18992,2025-03-02 07:00:00,Park,concert
18993,Event 18993,2025-03-02 08:00:00,Theater,sports
18994,Event 18994,2025-03-02 09:00:00,Stadium,concert
18995,Event 18995,2025-03-02 10:00:00,Park,festival
18996,Event 18996,2025-03-02 11:00:00,Park,concert
18997,Event 18997,2025-03-02 12:00:00,Theater,concert
18998,Event 18998,2025-03-02 13:00:00,Stadium,concert
18999,Event 18999,2025-03-02 14:00:00,Theater,sports
19000,Event 19000,2025-03-02 15:00:00,Stadium,festival
19001,Event 19001,2025-03-02 16:00:00,Stadium,sports
19002,Event 19002,2025-03-02 17:00:00,Park,sports
19003,Event 19003,2025-03-02 18:00:00,Theater,concert
19004,Event 19004,2025-03-02 19:00:00,Park,festival
19005,Event 19005,2025-03-02 20:00:00,Theater,sports
19006,Event 19006,2025-03-02 21:00:00,Stadium,festival
19007,Event 19007,2025-03-02 22:00:00,Park,concert
19008,Event 19008,2025-03-02 23:00:00,Park,sports
19009,Event 19009,2025-03-03 00:00:00,Park,concert
19010,Event 19010,2025-03-03 01:00:00,Theater,concert
19011,Event 19011,2025-03-03 02:00:00,Stadium,sports
19012,Event 19012,2025-03-03 03:00:00,Park,sports
19013,Event 19013,2025-03-03 04:00:00,Park,festival
19014,Event 19014,2025-03-03 05:00:00,Stadium,concert
19015,Event 19015,2025-03-03 06:00:00,Park,festival
19016,Event 19016,2025-03-03 07:00:00,Stadium,sports
19017,Event 19017,2025-03-03 08:00:00,Stadium,festival
19018,Event 19018,2025-03-03 09:00:00,Stadium,concert
19019,Event 19019,2025-03-03 10:00:00,Park,sports
19020,Event 19020,2025-03-03 11:00:00,Theater,festival
19021,Event 19021,2025-03-03 12:00:00,Stadium,concert
19022,Event 19022,2025-03-03 13:00:00,Theater,festival
19023,Event 19023,2025-03-03 14:00:00,Theater,sports
19024,Event 19024,2025-03-03 15:00:00,Theater,concert
19025,Event 19025,2025-03-03 16:00:00,Theater,concert
19026,Event 19026,2025-03-03 17:00:00,Park,sports
19027,Event 19027,2025-03-03 18:00:00,Theater,sports
19028,Event 19028,2025-03-03 19:00:00,Stadium,sports
19029,Event 19029,2025-03-03 20:00:00,Theater,festival
19030,Event 19030,2025-03-03 21:00:00,Theater,festival
19031,Event 19031,2025-03-03 22:00:00,Stadium,festival
19032,Event 19032,2025-03-03 23:00:00,Park,sports
19033,Event 19033,2025-03-04 00:00:00,Theater,sports
19034,Event 19034,2025-03-04 01:00:00,Stadium,festival
19035,Event 19035,2025-03-04 02:00:00,Park,concert
19036,Event 19036,2025-03-04 03:00:00,Park,sports
19037,Event 19037,2025-03-04 04:00:00,Theater,sports
19038,Event 19038,2025-03-04 05:00:00,Stadium,sports
19039,Event 19039,2025-03-04 06:00:00,Theater,sports
19040,Event 19040,2025-03-04 07:00:00,Theater,concert
19041,Event 19041,2025-03-04 08:00:00,Theater,festival
19042,Event 19042,2025-03-04 09:00:00,Park,concert
19043,Event 19043,2025-03-04 10:00:00,Theater,concert
19044,Event 19044,2025-03-04 11:00:00,Park,sports
19045,Event 19045,2025-03-04 12:00:00,Theater,festival
19046,Event 19046,2025-03-04 13:00:00,Stadium,festival
19047,Event 19047,2025-03-04 14:00:00,Park,festival
19048,Event 19048,2025-03-04 15:00:00,Stadium,festival
19049,Event 19049,2025-03-04 16:00:00,Theater,festival
19050,Event 19050,2025-03-04 17:00:00,Park,sports
19051,Event 19051,2025-03-04 18:00:00,Theater,festival
19052,Event 19052,2025-03-04 19:00:00,Theater,festival
19053,Event 19053,2025-03-04 20:00:00,Park,sports
19054,Event 19054,2025-03-04 21:00:00,Theater,sports
19055,Event 19055,2025-03-04 22:00:00,Theater,concert
19056,Event 19056,2025-03-04 23:00:00,Stadium,festival
19057,Event 19057,2025-03-05 00:00:00,Theater,festival
19058,Event 19058,2025-03-05 01:00:00,Stadium,sports
19059,Event 19059,2025-03-05 02:00:00,Theater,sports
19060,Event 19060,2025-03-05 03:00:00,Park,concert
19061,Event 19061,2025-03-05 04:00:00,Theater,festival
19062,Event 19062,2025-03-05 05:00:00,Park,sports
19063,Event 19063,2025-03-05 06:00:00,Stadium,concert
19064,Event 19064,2025-03-05 07:00:00,Stadium,sports
19065,Event 19065,2025-03-05 08:00:00,Stadium,sports
19066,Event 19066,2025-03-05 09:00:00,Theater,concert
19067,Event 19067,2025-03-05 10:00:00,Theater,festival
19068,Event 19068,2025-03-05 11:00:00,Theater,concert
19069,Event 19069,2025-03-05 12:00:00,Park,festival
19070,Event 19070,2025-03-05 13:00:00,Park,sports
19071,Event 19071,2025-03-05 14:00:00,Park,festival
19072,Event 19072,2025-03-05 15:00:00,Stadium,festival
19073,Event 19073,2025-03-05 16:00:00,Theater,festival
19074,Event 19074,2025-03-05 17:00:00,Theater,concert
19075,Event 19075,2025-03-05 18:00:00,Stadium,concert
19076,Event 19076,2025-03-05 19:00:00,Stadium,festival
19077,Event 19077,2025-03-05 20:00:00,Theater,concert
19078,Event 19078,2025-03-05 21:00:00,Stadium,festival
19079,Event 19079,2025-03-05 22:00:00,Park,concert
19080,Event 19080,2025-03-05 23:00:00,Stadium,concert
19081,Event 19081,2025-03-06 00:00:00,Stadium,festival
19082,Event 19082,2025-03-06 01:00:00,Theater,concert
19083,Event 19083,2025-03-06 02:00:00,Park,sports
19084,Event 19084,2025-03-06 03:00:00,Stadium,concert
19085,Event 19085,2025-03-06 04:00:00,Park,concert
19086,Event 19086,2025-03-06 05:00:00,Theater,sports
19087,Event 19087,2025-03-06 06:00:00,Park,festival
19088,Event 19088,2025-03-06 07:00:00,Theater,festival
19089,Event 19089,2025-03-06 08:00:00,Theater,sports
19090,Event 19090,2025-03-06 09:00:00,Stadium,concert
19091,Event 19091,2025-03-06 10:00:00,Park,concert
19092,Event 19092,2025-03-06 11:00:00,Park,concert
19093,Event 19093,2025-03-06 12:00:00,Stadium,festival
19094,Event 19094,2025-03-06 13:00:00,Stadium,festival
19095,Event 19095,2025-03-06 14:00:00,Theater,concert
19096,Event 19096,2025-03-06 15:00:00,Park,concert
19097,Event 19097,2025-03-06 16:00:00,Theater,sports
19098,Event 19098,2025-03-06 17:00:00,Stadium,festival
19099,Event 19099,2025-03-06 18:00:00,Stadium,concert
19100,Event 19100,2025-03-06 19:00:00,Theater,sports
19101,Event 19101,2025-03-06 20:00:00,Park,sports
19102,Event 19102,2025-03-06 21:00:00,Theater,sports
19103,Event 19103,2025-03-06 22:00:00,Park,festival
19104,Event 19104,2025-03-06 23:00:00,Theater,sports
19105,Event 19105,2025-03-07 00:00:00,Park,sports
19106,Event 19106,2025-03-07 01:00:00,Stadium,concert
19107,Event 19107,2025-03-07 02:00:00,Theater,sports
19108,Event 19108,2025-03-07 03:00:00,Park,festival
19109,Event 19109,2025-03-07 04:00:00,Park,concert
19110,Event 19110,2025-03-07 05:00:00,Stadium,concert
19111,Event 19111,2025-03-07 06:00:00,Park,concert
19112,Event 19112,2025-03-07 07:00:00,Park,sports
19113,Event 19113,2025-03-07 08:00:00,Park,sports
19114,Event 19114,2025-03-07 09:00:00,Park,festival
19115,Event 19115,2025-03-07 10:00:00,Theater,festival
19116,Event 19116,2025-03-07 11:00:00,Park,concert
19117,Event 19117,2025-03-07 12:00:00,Park,concert
19118,Event 19118,2025-03-07 13:00:00,Theater,concert
19119,Event 19119,2025-03-07 14:00:00,Park,festival
19120,Event 19120,2025-03-07 15:00:00,Theater,concert
19121,Event 19121,2025-03-07 16:00:00,Park,sports
19122,Event 19122,2025-03-07 17:00:00,Stadium,sports
19123,Event 19123,2025-03-07 18:00:00,Theater,concert
19124,Event 19124,2025-03-07 19:00:00,Theater,sports
19125,Event 19125,2025-03-07 20:00:00,Park,festival
19126,Event 19126,2025-03-07 21:00:00,Theater,festival
19127,Event 19127,2025-03-07 22:00:00,Park,festival
19128,Event 19128,2025-03-07 23:00:00,Park,festival
19129,Event 19129,2025-03-08 00:00:00,Theater,concert
19130,Event 19130,2025-03-08 01:00:00,Stadium,sports
19131,Event 19131,2025-03-08 02:00:00,Stadium,concert
19132,Event 19132,2025-03-08 03:00:00,Theater,festival
19133,Event 19133,2025-03-08 04:00:00,Theater,festival
19134,Event 19134,2025-03-08 05:00:00,Theater,sports
19135,Event 19135,2025-03-08 06:00:00,Park,concert
19136,Event 19136,2025-03-08 07:00:00,Stadium,sports
19137,Event 19137,2025-03-08 08:00:00,Theater,festival
19138,Event 19138,2025-03-08 09:00:00,Park,concert
19139,Event 19139,2025-03-08 10:00:00,Park,festival
19140,Event 19140,2025-03-08 11:00:00,Theater,concert
19141,Event 19141,2025-03-08 12:00:00,Stadium,sports
19142,Event 19142,2025-03-08 13:00:00,Stadium,festival
19143,Event 19143,2025-03-08 14:00:00,Park,concert
19144,Event 19144,2025-03-08 15:00:00,Stadium,concert
19145,Event 19145,2025-03-08 16:00:00,Park,sports
19146,Event 19146,2025-03-08 17:00:00,Stadium,festival
19147,Event 19147,2025-03-08 18:00:00,Park,concert
19148,Event 19148,2025-03-08 19:00:00,Stadium,sports
19149,Event 19149,2025-03-08 20:00:00,Park,concert
19150,Event 19150,2025-03-08 21:00:00,Park,concert
19151,Event 19151,2025-03-08 22:00:00,Stadium,festival
19152,Event 19152,2025-03-08 23:00:00,Theater,sports
19153,Event 19153,2025-03-09 00:00:00,Theater,festival
19154,Event 19154,2025-03-09 01:00:00,Theater,sports
19155,Event 19155,2025-03-09 02:00:00,Park,concert
19156,Event 19156,2025-03-09 03:00:00,Park,concert
19157,Event 19157,2025-03-09 04:00:00,Theater,sports
19158,Event 19158,2025-03-09 05:00:00,Stadium,concert
19159,Event 19159,2025-03-09 06:00:00,Stadium,festival
19160,Event 19160,2025-03-09 07:00:00,Theater,concert
19161,Event 19161,2025-03-09 08:00:00,Park,festival
19162,Event 19162,2025-03-09 09:00:00,Park,sports
19163,Event 19163,2025-03-09 10:00:00,Stadium,concert
19164,Event 19164,2025-03-09 11:00:00,Park,concert
19165,Event 19165,2025-03-09 12:00:00,Park,sports
19166,Event 19166,2025-03-09 13:00:00,Park,concert
19167,Event 19167,2025-03-09 14:00:00,Stadium,sports
19168,Event 19168,2025-03-09 15:00:00,Theater,sports
19169,Event 19169,2025-03-09 16:00:00,Park,concert
19170,Event 19170,2025-03-09 17:00:00,Theater,sports
19171,Event 19171,2025-03-09 18:00:00,Park,concert
19172,Event 19172,2025-03-09 19:00:00,Park,concert
19173,Event 19173,2025-03-09 20:00:00,Theater,concert
19174,Event 19174,2025-03-09 21:00:00,Stadium,festival
19175,Event 19175,2025-03-09 22:00:00,Stadium,festival
19176,Event 19176,2025-03-09 23:00:00,Theater,concert
19177,Event 19177,2025-03-10 00:00:00,Stadium,sports
19178,Event 19178,2025-03-10 01:00:00,Stadium,sports
19179,Event 19179,2025-03-10 02:00:00,Theater,festival
19180,Event 19180,2025-03-10 03:00:00,Theater,concert
19181,Event 19181,2025-03-10 04:00:00,Park,sports
19182,Event 19182,2025-03-10 05:00:00,Stadium,concert
19183,Event 19183,2025-03-10 06:00:00,Stadium,sports
19184,Event 19184,2025-03-10 07:00:00,Park,festival
19185,Event 19185,2025-03-10 08:00:00,Theater,sports
19186,Event 19186,2025-03-10 09:00:00,Stadium,sports
19187,Event 19187,2025-03-10 10:00:00,Park,concert
19188,Event 19188,2025-03-10 11:00:00,Theater,festival
19189,Event 19189,2025-03-10 12:00:00,Theater,sports
19190,Event 19190,2025-03-10 13:00:00,Stadium,sports
19191,Event 19191,2025-03-10 14:00:00,Theater,concert
19192,Event 19192,2025-03-10 15:00:00,Theater,concert
19193,Event 19193,2025-03-10 16:00:00,Theater,concert
19194,Event 19194,2025-03-10 17:00:00,Stadium,festival
19195,Event 19195,2025-03-10 18:00:00,Stadium,festival
19196,Event 19196,2025-03-10 19:00:00,Stadium,festival
19197,Event 19197,2025-03-10 20:00:00,Stadium,concert
19198,Event 19198,2025-03-10 21:00:00,Stadium,festival
19199,Event 19199,2025-03-10 22:00:00,Stadium,sports
19200,Event 19200,2025-03-10 23:00:00,Theater,festival
19201,Event 19201,2025-03-11 00:00:00,Theater,concert
19202,Event 19202,2025-03-11 01:00:00,Theater,concert
19203,Event 19203,2025-03-11 02:00:00,Theater,sports
19204,Event 19204,2025-03-11 03:00:00,Stadium,concert
19205,Event 19205,2025-03-11 04:00:00,Park,festival
19206,Event 19206,2025-03-11 05:00:00,Park,sports
19207,Event 19207,2025-03-11 06:00:00,Theater,festival
19208,Event 19208,2025-03-11 07:00:00,Theater,sports
19209,Event 19209,2025-03-11 08:00:00,Park,festival
19210,Event 19210,2025-03-11 09:00:00,Theater,festival
19211,Event 19211,2025-03-11 10:00:00,Park,festival
19212,Event 19212,2025-03-11 11:00:00,Park,sports
19213,Event 19213,2025-03-11 12:00:00,Stadium,sports
19214,Event 19214,2025-03-11 13:00:00,Theater,concert
19215,Event 19215,2025-03-11 14:00:00,Stadium,sports
19216,Event 19216,2025-03-11 15:00:00,Stadium,festival
19217,Event 19217,2025-03-11 16:00:00,Theater,concert
19218,Event 19218,2025-03-11 17:00:00,Park,sports
19219,Event 19219,2025-03-11 18:00:00,Park,sports
19220,Event 19220,2025-03-11 19:00:00,Park,concert
19221,Event 19221,2025-03-11 20:00:00,Park,festival
19222,Event 19222,2025-03-11 21:00:00,Stadium,festival
19223,Event 19223,2025-03-11 22:00:00,Park,concert
19224,Event 19224,2025-03-11 23:00:00,Theater,concert
19225,Event 19225,2025-03-12 00:00:00,Park,concert
19226,Event 19226,2025-03-12 01:00:00,Theater,sports
19227,Event 19227,2025-03-12 02:00:00,Theater,sports
19228,Event 19228,2025-03-12 03:00:00,Park,sports
19229,Event 19229,2025-03-12 04:00:00,Stadium,festival
19230,Event 19230,2025-03-12 05:00:00,Stadium,concert
19231,Event 19231,2025-03-12 06:00:00,Theater,festival
19232,Event 19232,2025-03-12 07:00:00,Theater,festival
19233,Event 19233,2025-03-12 08:00:00,Stadium,concert
19234,Event 19234,2025-03-12 09:00:00,Theater,concert
19235,Event 19235,2025-03-12 10:00:00,Theater,sports
19236,Event 19236,2025-03-12 11:00:00,Park,sports
19237,Event 19237,2025-03-12 12:00:00,Theater,festival
19238,Event 19238,2025-03-12 13:00:00,Stadium,sports
19239,Event 19239,2025-03-12 14:00:00,Park,festival
19240,Event 19240,2025-03-12 15:00:00,Stadium,concert
19241,Event 19241,2025-03-12 16:00:00,Park,concert
19242,Event 19242,2025-03-12 17:00:00,Park,sports
19243,Event 19243,2025-03-12 18:00:00,Stadium,concert
19244,Event 19244,2025-03-12 19:00:00,Theater,festival
19245,Event 19245,2025-03-12 20:00:00,Park,sports
19246,Event 19246,2025-03-12 21:00:00,Park,sports
19247,Event 19247,2025-03-12 22:00:00,Stadium,sports
19248,Event 19248,2025-03-12 23:00:00,Stadium,sports
19249,Event 19249,2025-03-13 00:00:00,Stadium,sports
19250,Event 19250,2025-03-13 01:00:00,Stadium,festival
19251,Event 19251,2025-03-13 02:00:00,Stadium,festival
19252,Event 19252,2025-03-13 03:00:00,Stadium,concert
19253,Event 19253,2025-03-13 04:00:00,Park,festival
19254,Event 19254,2025-03-13 05:00:00,Park,sports
19255,Event 19255,2025-03-13 06:00:00,Stadium,concert
19256,Event 19256,2025-03-13 07:00:00,Theater,festival
19257,Event 19257,2025-03-13 08:00:00,Stadium,festival
19258,Event 19258,2025-03-13 09:00:00,Stadium,sports
19259,Event 19259,2025-03-13 10:00:00,Park,sports
19260,Event 19260,2025-03-13 11:00:00,Theater,concert
19261,Event 19261,2025-03-13 12:00:00,Stadium,festival
19262,Event 19262,2025-03-13 13:00:00,Theater,concert
19263,Event 19263,2025-03-13 14:00:00,Park,festival
19264,Event 19264,2025-03-13 15:00:00,Stadium,festival
19265,Event 19265,2025-03-13 16:00:00,Theater,festival
19266,Event 19266,2025-03-13 17:00:00,Park,concert
19267,Event 19267,2025-03-13 18:00:00,Stadium,concert
19268,Event 19268,2025-03-13 19:00:00,Theater,concert
19269,Event 19269,2025-03-13 20:00:00,Theater,concert
19270,Event 19270,2025-03-13 21:00:00,Park,concert
19271,Event 19271,2025-03-13 22:00:00,Theater,concert
19272,Event 19272,2025-03-13 23:00:00,Park,concert
19273,Event 19273,2025-03-14 00:00:00,Stadium,festival
19274,Event 19274,2025-03-14 01:00:00,Stadium,festival
19275,Event 19275,2025-03-14 02:00:00,Stadium,concert
19276,Event 19276,2025-03-14 03:00:00,Theater,festival
19277,Event 19277,2025-03-14 04:00:00,Stadium,sports
19278,Event 19278,2025-03-14 05:00:00,Park,festival
19279,Event 19279,2025-03-14 06:00:00,Theater,concert
19280,Event 19280,2025-03-14 07:00:00,Park,concert
19281,Event 19281,2025-03-14 08:00:00,Theater,sports
19282,Event 19282,2025-03-14 09:00:00,Stadium,concert
19283,Event 19283,2025-03-14 10:00:00,Stadium,sports
19284,Event 19284,2025-03-14 11:00:00,Park,sports
19285,Event 19285,2025-03-14 12:00:00,Theater,festival
19286,Event 19286,2025-03-14 13:00:00,Theater,festival
19287,Event 19287,2025-03-14 14:00:00,Park,concert
19288,Event 19288,2025-03-14 15:00:00,Stadium,concert
19289,Event 19289,2025-03-14 16:00:00,Park,sports
19290,Event 19290,2025-03-14 17:00:00,Theater,concert
19291,Event 19291,2025-03-14 18:00:00,Stadium,sports
19292,Event 19292,2025-03-14 19:00:00,Theater,sports
19293,Event 19293,2025-03-14 20:00:00,Stadium,concert
19294,Event 19294,2025-03-14 21:00:00,Theater,festival
19295,Event 19295,2025-03-14 22:00:00,Park,sports
19296,Event 19296,2025-03-14 23:00:00,Park,sports
19297,Event 19297,2025-03-15 00:00:00,Theater,festival
19298,Event 19298,2025-03-15 01:00:00,Park,concert
19299,Event 19299,2025-03-15 02:00:00,Theater,festival
19300,Event 19300,2025-03-15 03:00:00,Park,festival
19301,Event 19301,2025-03-15 04:00:00,Park,concert
19302,Event 19302,2025-03-15 05:00:00,Park,concert
19303,Event 19303,2025-03-15 06:00:00,Stadium,sports
19304,Event 19304,2025-03-15 07:00:00,Stadium,concert
19305,Event 19305,2025-03-15 08:00:00,Park,concert
19306,Event 19306,2025-03-15 09:00:00,Theater,concert
19307,Event 19307,2025-03-15 10:00:00,Theater,concert
19308,Event 19308,2025-03-15 11:00:00,Park,festival
19309,Event 19309,2025-03-15 12:00:00,Theater,concert
19310,Event 19310,2025-03-15 13:00:00,Park,concert
19311,Event 19311,2025-03-15 14:00:00,Theater,sports
19312,Event 19312,2025-03-15 15:00:00,Park,festival
19313,Event 19313,2025-03-15 16:00:00,Park,concert
19314,Event 19314,2025-03-15 17:00:00,Stadium,concert
19315,Event 19315,2025-03-15 18:00:00,Park,sports
19316,Event 19316,2025-03-15 19:00:00,Park,concert
19317,Event 19317,2025-03-15 20:00:00,Stadium,sports
19318,Event 19318,2025-03-15 21:00:00,Theater,concert
19319,Event 19319,2025-03-15 22:00:00,Park,festival
19320,Event 19320,2025-03-15 23:00:00,Park,concert
19321,Event 19321,2025-03-16 00:00:00,Stadium,festival
19322,Event 19322,2025-03-16 01:00:00,Stadium,festival
19323,Event 19323,2025-03-16 02:00:00,Stadium,festival
19324,Event 19324,2025-03-16 03:00:00,Park,concert
19325,Event 19325,2025-03-16 04:00:00,Park,sports
19326,Event 19326,2025-03-16 05:00:00,Theater,concert
19327,Event 19327,2025-03-16 06:00:00,Theater,sports
19328,Event 19328,2025-03-16 07:00:00,Park,sports
19329,Event 19329,2025-03-16 08:00:00,Stadium,festival
19330,Event 19330,2025-03-16 09:00:00,Park,concert
19331,Event 19331,2025-03-16 10:00:00,Theater,festival
19332,Event 19332,2025-03-16 11:00:00,Park,sports
19333,Event 19333,2025-03-16 12:00:00,Park,sports
19334,Event 19334,2025-03-16 13:00:00,Theater,concert
19335,Event 19335,2025-03-16 14:00:00,Park,sports
19336,Event 19336,2025-03-16 15:00:00,Park,concert
19337,Event 19337,2025-03-16 16:00:00,Stadium,concert
19338,Event 19338,2025-03-16 17:00:00,Theater,festival
19339,Event 19339,2025-03-16 18:00:00,Park,festival
19340,Event 19340,2025-03-16 19:00:00,Theater,sports
19341,Event 19341,2025-03-16 20:00:00,Park,sports
19342,Event 19342,2025-03-16 21:00:00,Stadium,sports
19343,Event 19343,2025-03-16 22:00:00,Park,festival
19344,Event 19344,2025-03-16 23:00:00,Park,sports
19345,Event 19345,2025-03-17 00:00:00,Theater,sports
19346,Event 19346,2025-03-17 01:00:00,Theater,sports
19347,Event 19347,2025-03-17 02:00:00,Stadium,festival
19348,Event 19348,2025-03-17 03:00:00,Park,sports
19349,Event 19349,2025-03-17 04:00:00,Stadium,festival
19350,Event 19350,2025-03-17 05:00:00,Stadium,sports
19351,Event 19351,2025-03-17 06:00:00,Stadium,festival
19352,Event 19352,2025-03-17 07:00:00,Park,concert
19353,Event 19353,2025-03-17 08:00:00,Park,concert
19354,Event 19354,2025-03-17 09:00:00,Theater,festival
19355,Event 19355,2025-03-17 10:00:00,Stadium,festival
19356,Event 19356,2025-03-17 11:00:00,Theater,festival
19357,Event 19357,2025-03-17 12:00:00,Stadium,sports
19358,Event 19358,2025-03-17 13:00:00,Theater,sports
